59 58
15 15
57 56
15 14
42 40
78 76
15 15
80 79
175 86
61 59
27 27
104 84
39 39
41 40
42 41
87 82
25 25
59 57
58 58
83 82
5 5
60 57
72 71
20 20
54 53
33 33
61 60
60 60
45 44
43 43
55 54
1 1
98 86
86 80
94 84
7 7
86 79
98 82
41 41
31 31
14 13
72 68
73 70
17 17
104 82
1 1
18 18
3 3
12 12
13 13
52 50
22 21
64 63
55 55
63 61
46 45
69 67
5 5
18 18
38 38
36 35
8 8
69 67
14 14
83 80
11 11
76 74
5 5
69 69
47 47
96 84
38 38
36 36
6 6
83 77
43 43
91 80
84 79
2 2
82 78
83 75
64 64
44 42
49 49
8716 88
48 48
70 68
14 14
71 69
7 7
62 62
62 61
80 78
89 78
24 24
58 58
43 42
17 17
60 58
40 40
node_expanded_min: 1
max_node_expanded_min: 1
node_expanded_max: 8716
max_node_expanded_max: 88
node_expanded_medium: 52
max_node_expanded_medium: 50
node_expanded_average: 136.51
max_node_expanded_average: 47.19
