6 4
66 8
58 8
2 2
30 6
39 6
24 5
37 6
2 2
39 6
42 6
35 6
11 3
39 7
2 2
6 3
9 3
18 4
43 7
26 5
36 6
6 3
30 5
53 7
33 6
27 6
76 9
39 6
14 5
26 6
45 7
2 2
58 8
32 5
36 7
98 9
6 3
43 7
36 6
43 7
2 2
24 6
57 7
20 5
23 6
81 9
3 3
17 5
41 6
2 2
15 5
8 3
26 5
23 5
18 4
35 6
59 8
48 7
24 6
29 6
9 3
30 6
50 7
46 7
79 8
32 6
36 6
84 9
20 5
50 7
20 5
13 3
8 3
23 5
50 7
43 7
43 7
54 8
30 6
8 4
45 8
2 2
34 6
30 6
65 7
43 6
31 5
8 3
2 2
26 6
10 5
16 4
34 6
11 4
48 7
33 6
64 8
45 7
38 8
16 5
32 6
63 8
79 9
42 6
17 5
35 6
14 5
21 5
48 7
43 6
24 5
41 7
6 3
49 7
51 8
53 7
92 9
45 8
43 7
34 6
25 5
51 7
1 1
27 5
40 6
1 1
62 8
19 5
23 5
32 7
43 6
25 5
32 6
1 1
50 7
11 3
48 7
1 1
4 3
12 4
45 8
47 7
42 6
38 8
8 3
26 5
4 2
6 3
47 7
35 7
node_expanded_min: 1
max_node_expanded_min: 1
node_expanded_max: 98
max_node_expanded_max: 9
node_expanded_medium: 32
max_node_expanded_medium: 6
node_expanded_average: 31.9667
max_node_expanded_average: 5.56
