16 11
21 12
25 15
3 2
22 13
22 13
15 10
20 14
10 8
24 14
22 15
22 13
11 8
23 11
7 5
7 5
10 8
19 13
23 12
20 14
23 12
7 5
13 9
25 14
20 13
23 14
24 15
22 13
16 11
16 11
20 12
7 5
25 15
16 11
23 13
25 17
7 5
25 13
16 11
25 13
8 6
19 14
25 13
18 11
19 14
25 14
18 13
14 10
22 15
5 4
12 9
3 2
20 12
17 11
19 13
23 13
24 11
22 13
18 12
22 16
9 6
19 14
20 11
22 14
25 16
19 13
21 11
25 14
20 14
25 14
23 15
13 10
10 8
16 10
23 14
25 13
25 14
25 16
22 13
7 5
24 14
5 4
23 16
25 13
25 16
24 15
23 14
3 2
10 8
13 9
18 13
19 13
17 12
17 12
22 13
19 12
25 12
25 16
25 14
15 11
25 14
24 15
25 14
23 14
15 11
19 12
16 11
19 13
22 14
20 13
18 12
25 13
10 8
25 11
24 14
20 12
25 14
24 13
23 12
20 14
23 15
25 12
1 0
22 15
22 16
1 0
22 11
14 10
18 13
22 13
22 16
15 11
19 13
1 0
25 12
11 9
25 13
1 0
14 10
11 8
24 14
24 15
25 15
25 14
3 2
18 13
11 9
7 5
24 12
19 12
node_expanded_min: 1
max_node_expanded_min: 0
node_expanded_max: 25
max_node_expanded_max: 17
node_expanded_medium: 20
max_node_expanded_medium: 13
node_expanded_average: 18.4
max_node_expanded_average: 11.4667
