66 4
40 4
255 7
195 6
224 6
35 3
251 6
96 4
165 5
211 6
176 6
28 3
260 6
168 6
190 6
136 5
89 5
72 4
129 5
169 6
5 2
60 4
135 5
45 4
97 5
30 3
86 4
44 4
182 5
47 4
51 4
186 6
216 6
125 5
53 4
318 7
21 3
71 4
150 5
224 6
190 6
129 5
35 4
68 5
67 4
169 5
172 6
120 5
121 5
85 5
177 6
158 5
187 6
227 6
148 5
167 5
144 5
223 6
237 6
80 4
163 6
147 5
104 5
103 4
215 6
141 5
261 6
8 2
192 6
115 5
184 6
275 6
88 5
115 5
70 4
120 5
240 6
86 4
138 5
75 4
160 5
21 3
50 4
177 6
125 5
104 5
47 4
46 4
111 5
56 4
142 5
69 5
6 2
264 6
81 4
12 3
171 5
27 3
141 5
321 7
205 6
168 5
175 5
84 4
173 5
65 4
56 4
105 5
8 2
260 7
162 5
10 3
8 2
8 2
21 3
111 5
148 5
141 5
62 4
55 4
205 6
187 6
144 5
226 6
1 1
50 4
42 4
54 4
111 5
154 5
81 4
121 5
45 4
50 4
142 5
80 4
247 6
161 6
149 5
135 5
95 4
164 6
41 4
72 5
104 5
266 7
97 4
115 5
65 4
74 5
node_expanded_min: 1
max_node_expanded_min: 1
node_expanded_max: 321
max_node_expanded_max: 7
node_expanded_medium: 120
max_node_expanded_medium: 5
node_expanded_average: 123.193
max_node_expanded_average: 4.76667
