57 5
22 4
18 4
41 4
70 5
56 5
41 4
1 1
25 4
77 5
102 6
19 3
63 5
13 3
19 3
49 5
45 4
28 4
33 4
53 5
70 5
49 5
29 4
45 4
1 1
54 5
62 5
71 5
25 4
5 2
49 5
40 4
66 5
64 5
41 4
29 4
24 3
77 6
79 6
40 4
58 5
14 3
43 4
51 5
69 5
40 4
36 4
56 5
21 3
66 5
16 3
35 4
107 6
25 4
34 4
32 4
38 4
27 4
21 3
77 6
9 3
30 4
74 6
8 2
64 5
41 4
57 5
42 4
16 3
4 2
37 4
66 5
74 5
44 4
102 6
98 6
68 5
58 5
41 4
45 4
21 3
30 4
12 3
24 3
93 6
96 6
57 5
8 2
34 4
66 5
62 5
17 3
42 4
17 3
64 5
27 4
21 3
34 4
107 6
51 5
72 5
13 3
107 6
52 5
42 4
60 5
64 5
1 1
19 3
40 4
70 5
34 4
6 2
47 4
67 5
25 4
48 4
43 4
27 4
35 4
10 3
95 6
19 3
64 5
36 4
1 1
90 6
8 2
61 5
35 4
42 4
58 5
19 3
40 4
39 4
64 5
9 3
50 4
20 4
72 5
53 5
64 5
34 4
51 5
40 4
59 5
53 5
33 4
37 4
52 5
node_expanded_min: 1
max_node_expanded_min: 1
node_expanded_max: 107
max_node_expanded_max: 6
node_expanded_medium: 42
max_node_expanded_medium: 4
node_expanded_average: 44.3933
max_node_expanded_average: 4.2
