47 31
81 57
142 44
166 75
82 34
191 58
98 35
115 64
88 39
222 56
29 22
209 51
128 50
79 53
205 52
170 47
58 37
193 47
209 54
131 75
165 67
225 48
214 47
213 49
213 47
224 64
215 53
172 47
92 35
223 54
119 41
221 63
149 52
215 48
149 52
186 75
46 31
202 44
180 58
135 43
190 58
38 27
176 45
176 82
188 78
53 39
123 45
114 44
204 47
114 59
216 66
78 54
205 45
222 49
67 46
223 48
58 37
159 57
213 49
154 53
209 79
218 47
153 48
224 45
225 64
46 35
149 56
223 75
216 70
106 54
162 44
151 87
161 46
215 62
132 61
112 64
221 55
130 51
133 69
108 69
176 55
194 57
22 16
62 34
130 40
209 66
225 49
163 79
173 66
40 31
204 69
203 68
162 72
92 39
203 47
216 74
148 58
195 46
170 54
123 39
144 58
221 45
225 49
93 50
95 55
168 50
190 47
135 45
111 53
56 31
78 50
14 12
125 49
32 26
67 46
155 52
189 75
97 54
225 52
211 52
16 14
68 36
165 54
128 40
146 46
185 57
202 75
221 62
107 64
190 54
86 56
133 79
143 78
36 30
111 57
90 52
217 51
119 68
224 88
213 50
186 52
174 51
72 38
153 51
150 55
206 75
203 68
71 34
26 19
144 48
node_expanded_min: 14
max_node_expanded_min: 12
node_expanded_max: 225
max_node_expanded_max: 88
node_expanded_medium: 159
max_node_expanded_medium: 52
node_expanded_average: 149.28
max_node_expanded_average: 52.1333
