160 157
168 163
24 24
154 148
7 7
150 144
11 11
28 28
119 118
211 205
25 25
192 186
19 19
141 137
17 17
202 194
112 111
49 49
43 43
49 48
138 135
45 45
199 190
216 199
17 17
30 30
191 184
185 179
59 57
22 22
128 128
217 203
80 80
220 203
99 98
80 79
37 37
104 103
108 106
10 10
21 21
220 199
140 139
145 142
176 171
61 61
195 189
213 203
195 189
44 44
45 44
110 109
183 177
80 80
105 103
218 202
110 109
57 57
173 167
65 65
118 115
220 202
123 121
20 19
60 60
113 111
116 113
84 83
130 128
89 88
33 33
129 126
116 114
191 184
66 66
28 28
205 197
175 169
218 200
74 74
103 101
114 112
192 186
197 192
50 50
155 150
130 127
191 182
138 133
37 37
16 16
114 112
45 45
153 151
201 194
150 146
25 25
51 51
119 116
94 94
214 200
44 44
195 191
74 74
56 56
200 191
88 86
103 102
151 148
192 186
28 28
31 30
214 205
213 198
61 61
113 110
59 59
158 154
220 201
76 76
188 182
6 6
34 34
169 164
202 193
78 78
109 107
15 14
18 18
48 48
222 207
54 54
42 42
186 180
82 82
6 6
122 119
85 84
121 118
111 109
128 123
10 10
42 42
207 199
194 185
184 177
114 112
38 38
12 12
100 98
node_expanded_min: 6
max_node_expanded_min: 6
node_expanded_max: 222
max_node_expanded_max: 207
node_expanded_medium: 111
max_node_expanded_medium: 109
node_expanded_average: 110.813
max_node_expanded_average: 107.347
