314 57
201 90
48 38
399 62
355 92
330 69
315 63
122 70
171 53
1 0
389 75
398 65
190 89
396 81
392 70
178 70
70 46
172 69
399 64
299 110
148 48
125 49
250 65
208 65
214 92
187 71
96 63
41 32
267 78
292 91
337 91
74 50
254 68
390 67
353 66
311 115
398 105
398 66
44 30
381 71
153 63
238 71
116 50
302 70
374 64
333 78
97 68
228 61
61 48
300 65
397 97
173 74
275 85
376 92
365 66
229 67
159 67
130 48
368 64
396 61
143 59
309 94
287 101
358 60
112 64
215 56
319 94
397 71
353 82
400 77
305 94
28 24
272 65
246 58
114 72
237 75
206 52
383 72
358 61
123 56
184 58
400 75
334 70
116 44
124 53
284 62
338 69
256 82
217 83
343 71
344 65
270 59
64 45
394 91
294 64
239 61
393 82
374 74
345 72
379 77
68 46
389 67
327 67
394 66
349 71
364 100
351 71
386 82
83 52
96 50
298 79
316 71
225 64
298 79
56 34
400 94
398 66
399 74
399 63
137 86
277 67
345 69
257 58
163 59
16 14
336 100
227 71
360 108
198 50
37 29
374 77
267 69
357 70
142 43
358 67
361 110
159 63
211 73
74 32
397 83
268 101
332 66
159 57
361 87
202 56
267 100
185 93
242 99
389 65
399 72
node_expanded_min: 1
max_node_expanded_min: 0
node_expanded_max: 400
max_node_expanded_max: 115
node_expanded_medium: 287
max_node_expanded_medium: 68
node_expanded_average: 261.913
max_node_expanded_average: 68.7267
