48 8
6 4
5 4
27 6
61 7
46 8
30 6
1 1
9 4
56 7
89 9
3 3
35 6
10 3
10 3
42 6
34 6
20 5
16 5
43 7
65 7
45 7
19 5
34 6
1 1
40 7
51 7
60 8
9 4
2 2
42 6
20 4
56 7
38 6
36 6
21 5
23 5
56 8
71 9
24 5
43 7
4 2
44 6
51 8
59 7
27 5
34 6
53 7
22 5
55 7
14 5
24 6
87 9
11 5
18 4
20 6
21 5
22 5
12 3
56 8
3 2
10 4
53 7
2 2
53 8
25 5
49 7
43 6
4 2
2 2
23 5
52 7
65 7
21 4
89 9
94 9
58 7
43 7
41 6
38 6
15 5
16 5
6 3
21 5
80 9
69 9
50 7
2 2
24 6
55 7
47 7
5 2
28 5
5 2
46 6
24 5
15 5
24 6
87 9
39 6
72 8
10 3
90 9
38 7
40 6
45 7
58 8
1 1
9 3
26 5
65 7
17 4
2 2
40 6
62 8
16 5
38 6
29 6
14 4
26 6
4 3
90 9
20 5
46 6
34 6
1 1
76 9
2 2
60 8
29 5
28 5
45 8
10 3
32 6
30 5
46 6
3 2
43 6
4 3
47 6
41 7
46 6
24 6
33 7
26 5
33 6
41 7
19 5
22 5
44 7
node_expanded_min: 1
max_node_expanded_min: 1
node_expanded_max: 94
max_node_expanded_max: 9
node_expanded_medium: 33
max_node_expanded_medium: 6
node_expanded_average: 33.8933
max_node_expanded_average: 5.58667
