62 4
434 7
57 4
367 6
158 5
108 4
173 5
18 3
645 8
152 5
202 6
307 6
379 6
116 5
404 7
70 4
358 6
243 5
107 5
514 8
279 6
432 7
325 6
171 5
410 7
164 5
1 1
247 5
77 4
35 4
117 4
397 7
227 5
55 4
619 8
345 6
68 4
98 5
327 6
202 5
203 5
647 8
293 6
100 4
183 5
135 5
496 8
109 4
245 5
225 5
123 4
209 5
112 4
317 6
34 3
631 8
463 7
12 3
47 4
6 2
27 4
457 7
230 5
123 5
387 6
136 5
137 5
216 5
148 5
179 5
447 7
374 6
340 6
80 4
104 5
481 7
70 4
60 4
208 5
273 6
163 5
219 5
146 5
21 3
164 6
190 5
165 5
529 8
210 6
191 5
31 4
129 4
135 5
353 6
117 4
311 6
215 5
56 4
172 5
163 5
152 5
254 6
258 6
143 5
177 6
101 5
140 5
13 3
631 8
333 6
114 4
59 4
353 6
62 5
480 7
28 3
81 4
249 5
77 4
211 6
259 6
60 4
72 4
111 5
179 5
184 5
206 5
112 5
382 6
282 6
89 4
255 6
483 7
33 3
85 4
329 7
29 3
97 5
196 6
383 7
167 5
100 5
151 5
227 6
163 5
143 5
124 5
306 6
241 6
332 6
node_expanded_min: 1
max_node_expanded_min: 1
node_expanded_max: 647
max_node_expanded_max: 8
node_expanded_medium: 177
max_node_expanded_medium: 5
node_expanded_average: 212.753
max_node_expanded_average: 5.20667
