417 12
64 8
20 5
923 16
218 10
330 10
277 13
75 7
145 7
1 1
651 14
571 14
42 7
297 10
461 13
65 6
18 4
108 7
652 13
6 6
182 9
78 8
235 10
112 9
74 7
139 8
88 6
3 3
317 9
316 10
295 10
37 4
309 9
178 10
565 13
146 7
276 10
862 16
41 6
308 10
42 7
94 7
90 6
411 11
696 12
249 9
80 6
270 10
30 5
298 10
390 11
85 7
198 9
221 10
505 12
148 10
154 8
113 7
500 16
866 14
9 5
88 7
138 7
410 11
84 7
312 10
98 7
379 11
306 10
600 13
147 8
12 3
94 10
328 10
26 6
174 9
235 9
526 13
399 12
63 5
83 8
26 11
271 10
98 7
15 6
350 10
523 12
201 9
167 8
303 11
340 12
408 11
26 4
149 9
363 11
251 10
650 13
896 15
353 12
236 12
66 6
481 12
491 13
911 15
321 11
211 10
473 13
550 12
68 6
104 7
162 10
168 9
144 9
200 8
73 7
426 12
255 12
707 13
626 13
103 7
144 7
174 10
272 10
88 7
10 3
185 8
256 9
147 8
232 9
13 4
595 11
101 7
395 11
101 7
480 12
172 8
131 8
166 9
95 8
185 9
81 8
278 10
6 6
503 11
212 10
82 6
104 6
197 8
637 14
652 14
node_expanded_min: 1
max_node_expanded_min: 1
node_expanded_max: 923
max_node_expanded_max: 16
node_expanded_medium: 198
max_node_expanded_medium: 9
node_expanded_average: 258.087
max_node_expanded_average: 9.20667
