2311 10
423 6
59 4
4669 12
1522 8
1749 8
2009 11
221 5
543 6
1 1
3214 10
5173 12
396 6
2821 9
4197 11
499 6
106 4
463 6
4170 11
821 6
511 7
296 6
929 8
703 7
496 6
514 6
142 4
51 3
1008 7
1091 7
1406 8
116 4
1029 7
3333 10
2682 11
819 6
2878 9
4584 12
63 4
2583 9
348 6
941 7
245 5
1543 8
3060 10
1765 8
137 4
1043 8
78 4
1523 8
2966 9
417 6
1009 7
2304 9
2944 10
798 8
374 6
369 6
3450 12
3938 11
368 6
1116 7
768 6
2804 10
205 5
979 8
1249 7
3512 10
1872 8
4958 11
1036 7
32 3
1303 9
1156 8
173 5
868 7
920 8
2833 11
2944 11
283 5
567 7
3586 11
1751 8
337 6
269 6
1421 8
2111 9
956 7
578 6
2131 9
2634 11
1620 9
92 4
2790 9
1773 9
1036 8
3406 10
3155 11
1880 9
2638 10
110 4
3256 10
2473 11
5194 13
2161 9
1462 8
2509 10
2702 9
128 5
184 5
1197 8
1656 8
810 7
1163 7
95 5
4134 11
4822 12
4139 11
4432 11
223 5
1101 7
2397 10
1216 8
443 6
18 3
1284 7
765 7
1289 7
861 8
47 4
2588 9
1103 7
2302 9
439 6
2373 9
1301 7
381 6
701 7
183 6
2904 9
701 6
2142 9
505 6
1911 8
823 8
749 6
357 5
628 6
4313 12
4839 12
node_expanded_min: 1
max_node_expanded_min: 1
node_expanded_max: 5194
max_node_expanded_max: 13
node_expanded_medium: 1116
max_node_expanded_medium: 8
node_expanded_average: 1583.18
max_node_expanded_average: 7.68667
