43 30
100 38
38 24
100 42
74 32
71 47
85 40
16 14
100 44
73 34
83 35
100 44
100 45
62 32
99 38
49 34
99 34
99 54
60 34
100 37
98 43
100 38
100 52
77 40
99 34
81 40
1 0
99 43
51 32
26 18
74 43
98 33
94 46
37 24
100 38
100 42
50 37
55 31
100 52
89 46
92 42
100 34
96 38
63 38
89 51
74 43
100 33
66 40
98 46
95 49
74 45
87 36
78 54
96 36
29 24
100 34
100 34
10 8
36 27
5 4
20 15
100 34
100 52
72 40
100 40
76 43
73 37
93 40
72 37
80 34
100 38
100 40
100 42
56 40
56 31
100 36
49 34
47 36
98 47
95 37
77 44
89 48
72 37
18 15
70 31
91 47
76 34
99 32
88 37
86 37
24 18
83 52
75 44
99 37
74 44
97 35
94 46
38 25
79 41
80 39
73 34
90 32
90 31
71 37
72 35
58 33
68 34
11 9
100 34
97 38
77 53
42 29
99 34
39 25
100 38
24 20
52 32
99 53
50 33
82 32
91 38
43 31
44 26
64 38
80 34
83 36
98 48
61 36
100 48
93 34
55 33
90 33
100 37
27 21
61 44
93 35
25 21
56 32
84 37
99 34
77 32
60 35
78 41
85 33
88 48
72 34
66 34
94 34
94 46
100 47
node_expanded_min: 1
max_node_expanded_min: 0
node_expanded_max: 100
max_node_expanded_max: 54
node_expanded_medium: 82
max_node_expanded_medium: 37
node_expanded_average: 75.46
max_node_expanded_average: 36.1467
