19 16
18 15
7 7
18 15
10 10
24 18
12 11
1 1
14 13
16 16
18 15
3 3
16 16
23 18
24 17
22 18
12 11
14 13
25 18
24 18
10 10
22 18
20 18
12 11
1 1
10 10
10 10
21 16
14 13
2 2
22 18
23 21
12 12
20 18
5 5
18 17
3 3
25 17
20 17
8 7
8 8
24 19
14 13
18 16
12 12
5 5
7 7
6 6
3 3
22 17
3 3
18 15
10 9
16 13
11 11
23 17
11 11
19 17
19 18
25 17
6 6
16 15
24 17
2 2
8 8
15 15
8 8
11 11
4 4
2 2
15 15
12 12
18 16
25 20
18 15
10 9
21 17
8 8
15 15
20 16
3 3
25 18
21 16
3 3
23 18
19 17
19 16
2 2
9 9
22 17
20 15
21 16
20 19
21 16
22 20
20 15
3 3
7 7
10 9
6 6
13 12
23 18
21 19
6 6
23 19
19 16
17 15
1 1
13 12
14 13
10 10
23 20
2 2
9 9
9 8
5 5
23 16
24 20
25 16
22 17
6 6
11 11
3 3
12 12
7 7
1 1
16 15
2 2
12 12
7 7
20 19
21 17
21 18
16 15
5 5
23 17
6 6
16 15
18 15
13 12
24 19
22 20
7 7
21 18
25 18
12 12
24 19
5 5
14 13
15 14
node_expanded_min: 1
max_node_expanded_min: 1
node_expanded_max: 25
max_node_expanded_max: 21
node_expanded_medium: 15
max_node_expanded_medium: 14
node_expanded_average: 14.22
max_node_expanded_average: 12.2667
