57 57
197 193
184 179
175 171
37 37
116 115
14 14
243 238
177 175
1 1
141 139
315 305
190 185
396 364
318 310
258 253
229 225
373 348
146 144
6 6
350 334
47 47
128 127
184 180
201 197
71 71
175 173
3 3
372 362
146 144
59 59
245 241
169 166
361 343
115 114
247 239
71 70
173 169
5 5
176 174
7 7
113 112
321 314
350 335
366 351
307 297
320 309
29 29
27 27
235 223
175 172
212 205
10 10
84 84
348 335
215 209
43 43
326 315
139 137
395 375
321 313
20 20
323 311
274 267
269 264
220 215
298 290
338 329
305 293
394 374
118 116
160 156
145 144
177 175
174 170
64 64
272 267
109 108
188 186
353 344
48 48
18 18
134 133
9 9
77 77
179 177
135 134
274 266
377 349
353 344
213 210
191 186
78 77
26 26
294 288
159 155
112 111
312 302
78 78
43 43
4 4
226 219
254 250
355 342
351 342
41 41
364 351
329 316
363 350
250 244
57 57
13 13
283 278
265 256
321 316
14 14
376 361
23 22
396 373
95 94
313 302
68 67
345 337
350 341
240 234
251 246
196 194
230 224
192 189
79 79
347 334
36 36
300 292
62 61
185 180
146 142
124 123
194 190
151 151
395 375
342 328
115 114
6 6
209 205
88 87
397 364
260 250
375 347
33 33
71 71
node_expanded_min: 1
max_node_expanded_min: 1
node_expanded_max: 397
max_node_expanded_max: 375
node_expanded_medium: 188
max_node_expanded_medium: 185
node_expanded_average: 193.367
max_node_expanded_average: 187.653
