8554 11
5140 10
116231 24
57390 20
8327 11
8514 11
37081 16
30507 16
1402 7
74040 24
8165 11
80103 21
70088 19
3921 9
58989 21
4863 11
9878 13
2876 10
165175 28
97297 25
29790 17
78924 20
386 5
48620 20
904 7
878 7
743 6
5604 10
132911 30
70306 20
462 6
14126 13
41478 17
59001 22
27011 17
2513 9
29767 16
71892 24
48938 19
60025 21
18626 15
86738 27
37993 21
6230 10
676 6
10220 13
20946 15
48863 20
12253 12
34650 18
43392 17
395 5
60935 18
778 6
54930 21
72866 19
10579 12
136571 26
27684 15
11231 12
241814 34
1441 8
16813 13
87066 23
3760 9
68218 19
34876 17
590 6
78147 22
89473 22
74574 21
13893 13
45370 18
4626 11
1673 8
17208 13
34242 16
12976 14
40755 18
62888 21
26032 15
23826 16
44709 18
20809 15
543 6
98469 23
33454 20
83943 26
31809 17
88537 22
51900 18
18155 14
46473 20
684 6
1379 7
2395 8
64534 21
116775 23
8830 11
115073 25
720 6
55767 22
45628 17
1118 7
76656 24
93392 24
28471 15
386 5
159912 27
15677 14
22170 14
6195 11
5818 10
75095 21
2682 9
2694 9
5899 10
908 8
209777 30
56365 20
2143 9
64218 21
66275 19
243637 32
27400 15
37661 20
61608 19
9393 12
774 6
21993 16
18714 16
18683 14
39879 19
40692 17
16848 16
3773 9
1568 8
5627 10
36115 17
87055 22
56584 18
116938 26
69502 21
47902 20
1297 7
8221 11
14985 14
77861 23
285 5
19272 14
node_expanded_min: 285
max_node_expanded_min: 5
node_expanded_max: 243637
max_node_expanded_max: 34
node_expanded_medium: 28471
max_node_expanded_medium: 16
node_expanded_average: 41068.9
max_node_expanded_average: 15.7867
