1159 203
914 218
2913 203
2112 172
1054 175
1205 237
2281 236
1838 200
439 149
2190 177
1050 179
2585 187
2878 280
687 147
2283 204
627 114
852 114
495 118
2985 178
2487 180
1497 150
2826 224
198 97
1913 166
258 84
342 132
298 121
787 147
2814 185
2517 206
225 106
1330 193
2067 197
2169 170
1568 156
478 113
2113 257
2261 185
2074 177
2001 167
1297 143
2481 194
1568 154
1039 209
269 110
885 118
1544 208
2109 179
1467 252
1581 147
2448 248
198 93
2948 336
306 121
2069 180
2953 305
1205 194
2821 200
1925 224
1429 274
3016 179
399 109
1687 241
2508 187
696 147
2795 243
1855 176
246 110
2432 174
2859 216
2426 180
1420 216
1959 169
686 127
503 162
1855 308
2027 206
1126 143
1806 160
2187 172
1779 195
1346 144
2104 194
1358 147
240 110
2789 191
1410 142
2305 181
1799 190
2617 193
2313 198
1933 293
1772 157
258 99
431 149
595 170
2264 175
2947 191
1264 238
2755 193
289 119
1870 163
2388 252
283 71
2203 173
2609 189
2059 238
198 97
2967 204
1339 191
1972 266
992 188
931 184
2404 183
641 163
673 190
905 166
273 90
3018 179
2159 176
473 120
2242 174
2632 240
3019 177
1961 234
1568 152
2473 188
862 115
293 105
1333 145
1234 145
1393 162
1702 153
2144 203
1079 129
728 168
435 122
950 218
1790 161
2772 196
2623 238
2790 180
2336 175
1922 173
400 136
961 155
1257 156
2394 190
148 79
1420 166
node_expanded_min: 148
max_node_expanded_min: 71
node_expanded_max: 3019
max_node_expanded_max: 336
node_expanded_medium: 1772
max_node_expanded_medium: 177
node_expanded_average: 1610.57
max_node_expanded_average: 176.033
