1601 1578
1165 1153
707 699
1095 1075
1154 1140
1551 1530
997 983
200 199
1250 1232
2212 2189
2226 2196
2408 2368
198 198
2792 2756
911 904
1000 992
1866 1842
1711 1697
64 63
2765 2716
1501 1482
1893 1867
2418 2382
1507 1493
443 440
1010 1002
1304 1287
2348 2311
1382 1371
1096 1083
599 595
1160 1144
2942 2894
683 681
1117 1110
862 858
602 595
1029 1021
1896 1874
88 88
2224 2198
604 600
2234 2202
928 921
2555 2529
1847 1822
1183 1172
1262 1249
920 907
418 415
1116 1104
2798 2748
2085 2063
2852 2811
737 732
2946 2894
2359 2317
1976 1947
1280 1264
1361 1343
81 81
444 441
2118 2090
2928 2886
1227 1212
2948 2882
1957 1924
2325 2295
3003 2907
151 151
2461 2438
1340 1322
2284 2263
2047 2026
606 601
2208 2186
2233 2195
1400 1385
1771 1749
1583 1562
1143 1126
2185 2155
2113 2081
2422 2382
278 277
780 774
184 183
2878 2833
2076 2046
2573 2551
1571 1547
317 315
1179 1161
2155 2123
2037 2002
2751 2697
2074 2044
2917 2868
2493 2464
1315 1296
1334 1321
1817 1793
2023 1994
1224 1206
2321 2289
1962 1935
2404 2370
2356 2326
64 64
2773 2739
1429 1409
1138 1122
1974 1947
2204 2172
1006 996
1370 1352
2414 2381
2099 2069
63 63
1531 1511
937 930
2090 2060
2565 2528
71 71
2665 2624
2006 1983
1554 1536
1481 1461
1461 1445
1505 1485
1622 1601
1748 1725
2130 2104
1262 1250
1773 1743
2142 2116
606 601
1752 1723
1242 1234
145 145
2420 2381
647 641
2825 2784
2513 2483
1503 1484
1763 1736
1518 1497
1002 992
1669 1650
1843 1813
node_expanded_min: 63
max_node_expanded_min: 63
node_expanded_max: 3003
max_node_expanded_max: 2907
node_expanded_medium: 1583
max_node_expanded_medium: 1562
node_expanded_average: 1599.73
max_node_expanded_average: 1578.21
