167 134
453 363
1910 1569
145 106
635 386
1605 604
2323 507
667 374
583 244
1064 359
128 78
2343 504
522 223
874 516
1921 376
428 263
111 80
653 315
50 41
1571 374
727 585
2884 510
443 209
649 299
758 271
943 282
483 262
319 129
687 392
1666 1103
545 254
590 262
601 244
1187 765
618 182
762 251
821 301
1766 1007
682 383
1293 378
876 554
541 363
73 57
2288 1090
58 50
126 96
1307 782
251 130
1864 750
863 483
843 266
1797 442
513 421
1080 612
269 179
910 329
516 295
1298 404
1772 417
971 291
212 133
2358 1354
3751 2681
850 298
2035 478
310 252
464 166
1800 900
1536 346
98 72
352 190
1424 684
561 234
1872 924
42 35
543 316
920 302
732 410
582 182
788 331
76 47
1185 622
1824 480
476 270
1380 418
531 245
1785 1035
874 315
1614 798
493 391
2182 514
125 87
2509 1464
1236 775
392 254
2118 414
590 279
792 276
124 100
1071 602
662 532
955 528
1306 818
779 325
905 336
765 299
324 256
1264 806
458 312
786 360
686 217
1262 417
1215 581
23 20
972 322
1824 506
998 619
346 174
652 300
646 216
1005 817
480 239
989 612
1048 431
1629 442
745 421
995 663
761 272
449 212
1312 1054
1558 435
1563 774
860 303
514 245
1197 326
438 192
1384 417
1293 748
769 217
631 277
1384 424
1255 510
1406 907
918 576
53 43
160 129
1064 667
1547 770
628 258
1376 873
node_expanded_min: 23
max_node_expanded_min: 20
node_expanded_max: 3751
max_node_expanded_max: 2681
node_expanded_medium: 821
max_node_expanded_medium: 359
node_expanded_average: 957.593
max_node_expanded_average: 435.787
