138 8
997 14
760 14
116 7
848 14
610 14
74 7
72 6
2035 19
132 9
226 9
214 10
418 13
474 12
131 8
111 9
1603 22
29 7
154 9
168 8
168 8
485 18
383 13
606 15
108 7
104 8
426 12
180 8
1461 18
396 11
2740 21
415 13
788 15
1876 19
280 10
130 8
15 6
889 16
803 14
86 6
50 9
353 15
1001 16
125 9
518 12
356 13
79 7
1023 18
227 10
325 14
409 14
2318 21
204 8
1096 16
1301 18
772 13
567 15
104 6
257 10
121 7
166 8
7 6
416 14
759 15
209 9
438 14
405 13
164 10
106 7
659 13
162 8
1057 18
134 8
300 12
581 15
91 8
65 6
556 12
646 16
71 8
37 7
186 8
2304 21
459 13
1641 18
440 12
1511 20
282 10
846 18
136 7
1886 22
1653 21
174 9
221 12
222 10
619 15
1417 17
1082 18
1160 18
562 12
405 15
453 11
572 12
726 13
174 8
793 17
302 10
355 15
491 14
684 13
322 11
43 13
216 10
324 14
402 11
624 14
300 11
83 8
1469 19
296 10
1770 20
1063 17
975 14
680 14
241 9
205 10
600 13
156 8
380 15
1537 18
40 10
809 14
377 11
56 5
215 9
1115 16
924 19
451 12
473 12
550 14
418 16
583 13
790 13
623 13
589 12
1581 20
254 10
226 11
377 11
127 7
node_expanded_min: 7
max_node_expanded_min: 5
node_expanded_max: 2740
max_node_expanded_max: 22
node_expanded_medium: 405
max_node_expanded_medium: 12
node_expanded_average: 559.36
max_node_expanded_average: 12.3933
