827 13
673 13
2746 26
1450 21
406 12
222 11
488 16
1146 18
208 9
5501 31
354 12
4572 25
1872 21
219 9
4570 27
448 12
494 14
355 11
3327 30
5634 29
1692 19
4211 25
96 6
2048 22
207 9
101 8
187 8
218 10
4342 32
3184 23
167 8
933 15
1435 19
3471 28
999 19
451 11
852 18
2620 26
3768 25
5381 28
367 15
6122 34
4560 28
585 12
168 8
188 13
1381 17
4431 26
1027 15
2800 22
1476 19
78 5
229 18
67 6
655 22
1780 21
1107 16
5956 30
390 15
880 14
1921 34
103 9
629 14
6559 29
602 11
3629 23
2616 21
162 8
6946 30
5210 28
1953 23
843 15
3375 22
330 13
216 10
154 13
2077 19
1108 18
996 19
1995 23
676 16
1521 19
1544 20
1177 18
105 7
2441 25
3763 26
6054 31
2632 21
4671 26
1166 19
432 15
2934 23
27 6
364 10
349 10
3321 24
7792 29
576 13
8510 31
124 8
2169 24
3078 21
91 7
3116 26
1093 24
1890 19
96 6
874 27
752 15
1198 16
447 13
828 13
2413 23
300 11
448 12
532 12
224 10
631 30
1449 21
377 12
1582 22
1335 20
5160 34
1463 17
1363 22
1274 20
947 15
138 7
260 16
1702 19
1857 18
2769 22
2998 21
436 16
488 12
157 10
608 13
525 17
4682 29
627 18
3091 28
141 21
2424 23
291 9
261 11
607 16
1386 24
106 6
1923 18
node_expanded_min: 27
max_node_expanded_min: 5
node_expanded_max: 8510
max_node_expanded_max: 34
node_expanded_medium: 1093
max_node_expanded_medium: 18
node_expanded_average: 1735.55
max_node_expanded_average: 18.1333
