15 3
84 6
53 5
50 5
41 4
41 4
5 2
60 5
75 5
17 3
40 4
35 4
6 2
1 1
29 4
31 4
25 3
76 5
56 5
46 4
51 5
27 3
36 4
10 3
36 4
31 4
35 4
39 4
19 3
45 4
43 4
35 4
75 5
64 5
16 3
102 6
35 4
21 3
24 3
69 5
27 4
24 3
56 5
38 4
57 5
21 3
25 4
1 1
87 6
5 2
64 5
56 5
45 5
61 5
45 4
42 4
56 5
1 1
54 5
19 3
39 4
94 6
65 5
50 4
12 3
94 6
27 4
40 4
52 5
30 4
33 4
40 4
52 5
57 5
34 4
57 5
33 4
19 3
79 6
56 5
79 6
46 4
73 5
10 3
41 4
51 5
36 4
56 5
72 5
27 4
64 5
60 5
13 3
39 4
19 3
19 3
52 5
50 5
21 3
67 5
101 6
55 5
102 6
12 3
20 4
4 2
16 3
99 6
43 4
37 4
29 4
94 6
27 4
50 5
52 5
39 4
75 5
1 1
56 5
60 5
98 6
35 4
71 5
67 5
31 4
93 6
65 5
33 4
19 3
79 6
68 5
12 3
1 1
35 4
38 4
77 6
77 5
95 6
35 4
12 3
63 5
94 6
19 3
65 5
36 4
54 5
68 5
27 4
35 4
57 5
node_expanded_min: 1
max_node_expanded_min: 1
node_expanded_max: 102
max_node_expanded_max: 6
node_expanded_medium: 41
max_node_expanded_medium: 4
node_expanded_average: 45.1467
max_node_expanded_average: 4.23333
