6 6
25 17
24 18
17 14
5 5
19 17
2 2
15 12
24 18
21 16
16 15
5 5
2 2
1 1
22 19
21 17
20 17
17 16
8 8
23 16
18 16
3 3
22 17
6 6
22 17
7 7
9 9
5 5
24 17
4 4
7 7
18 15
14 14
11 10
15 14
18 17
5 5
24 16
3 3
12 12
25 18
3 3
24 19
14 13
21 18
15 14
7 7
1 1
9 9
2 2
12 12
19 16
8 8
19 18
4 4
14 13
24 18
1 1
24 17
3 3
16 13
11 11
17 16
16 15
13 12
11 11
19 17
23 21
24 18
25 18
5 5
23 21
23 16
8 8
11 11
8 8
13 13
3 3
16 14
19 16
20 17
23 16
12 12
6 6
18 15
21 18
5 5
6 6
22 15
25 16
23 17
10 10
23 18
23 18
12 12
3 3
22 20
6 6
3 3
24 20
11 11
15 14
18 17
15 14
25 17
2 2
14 14
10 9
14 13
14 13
20 18
21 17
15 15
6 6
22 20
5 5
17 15
1 1
8 8
16 15
11 11
5 5
21 16
10 10
7 7
16 15
24 21
7 7
3 3
16 14
25 19
21 16
1 1
5 5
23 17
25 17
20 18
11 11
5 5
21 16
20 18
21 17
15 14
22 16
22 17
24 17
21 17
7 7
5 5
19 16
node_expanded_min: 1
max_node_expanded_min: 1
node_expanded_max: 25
max_node_expanded_max: 21
node_expanded_medium: 15
max_node_expanded_medium: 14
node_expanded_average: 14.1467
max_node_expanded_average: 12.0733
