879 218
2467 212
6056 265
624 177
2873 349
5942 270
6197 267
3000 305
2875 345
4271 256
248 110
5932 254
1537 185
2965 249
4894 268
2111 265
267 81
3182 301
93 66
4825 265
3894 254
6214 237
1745 228
1355 141
3418 338
2418 185
2457 358
2091 189
4066 320
6315 298
1729 193
2640 236
3139 336
6332 473
2806 206
2832 211
4182 359
4705 247
3353 265
3958 255
4345 254
4522 457
146 87
6317 254
811 144
544 162
4861 252
761 193
4963 273
3886 313
1659 151
6232 380
3301 241
4111 246
815 197
5195 417
2937 209
5810 284
5129 245
3774 325
895 218
6084 256
6356 281
3589 270
5610 266
2065 189
1040 123
3679 228
5728 276
238 110
1595 217
3313 217
1137 124
4056 238
74 55
1211 188
2609 200
2342 218
1489 149
5220 489
141 64
4406 248
5609 267
2608 373
4512 255
781 105
6396 373
2509 195
5672 262
3954 332
6202 257
348 134
6200 266
4241 251
1196 188
5096 268
1981 278
2647 200
806 201
5661 387
4142 301
2181 177
6240 343
3496 294
3155 268
3375 259
2870 360
4936 271
2387 262
3076 290
3204 253
3849 233
4645 300
103 69
3474 238
5659 268
5487 345
707 109
3012 345
1953 179
2694 201
2320 235
3716 240
2860 201
5769 252
2681 271
4040 236
2406 243
1974 317
5105 252
5089 263
4526 252
2879 276
972 162
3506 260
1869 317
6070 374
4846 263
1877 164
2452 188
5550 306
6093 306
4953 271
4842 308
97 68
1137 225
3950 304
6175 304
2711 282
3649 230
node_expanded_min: 74
max_node_expanded_min: 55
node_expanded_max: 6396
max_node_expanded_max: 489
node_expanded_medium: 3313
max_node_expanded_medium: 254
node_expanded_average: 3367.07
max_node_expanded_average: 247.147
