4 2
60 8
43 7
33 6
36 6
41 6
2 2
45 7
67 8
5 2
32 6
26 6
2 2
1 1
21 5
26 5
13 3
74 8
52 7
36 6
51 8
25 5
27 6
4 3
27 6
30 6
23 5
30 5
10 3
39 6
32 6
24 6
53 7
58 8
11 3
72 8
26 6
11 3
21 5
49 7
17 5
21 5
44 7
32 5
38 8
9 3
4 3
1 1
86 9
2 2
46 6
39 6
28 6
51 8
35 6
41 6
46 8
1 1
41 8
20 5
25 5
88 9
57 8
43 6
9 3
88 9
22 5
20 4
41 7
16 5
14 4
20 4
35 6
49 7
26 6
36 6
25 5
20 5
71 9
39 6
71 9
36 6
69 7
8 3
27 6
33 7
21 5
53 7
64 8
14 4
46 6
60 8
10 3
29 5
10 3
14 5
45 7
36 6
13 4
57 7
72 8
43 7
72 8
6 3
10 5
2 2
11 3
95 9
42 6
22 5
19 5
66 9
22 5
36 6
45 7
26 5
71 8
1 1
43 7
30 6
91 9
26 6
60 8
57 7
30 6
92 9
41 7
30 6
3 3
71 9
49 7
6 3
1 1
26 6
29 5
56 8
56 7
90 9
21 5
6 3
59 7
66 9
10 3
41 7
27 6
41 8
58 7
12 4
26 6
50 7
node_expanded_min: 1
max_node_expanded_min: 1
node_expanded_max: 95
max_node_expanded_max: 9
node_expanded_medium: 32
max_node_expanded_medium: 6
node_expanded_average: 35.1267
max_node_expanded_average: 5.74
