18 18
2 2
72 64
16 16
31 31
23 23
60 58
57 56
76 67
19 18
node_expanded_min: 2
max_node_expanded_min: 2
node_expanded_max: 76
max_node_expanded_max: 67
node_expanded_medium: 31
max_node_expanded_medium: 31
node_expanded_average: 37.4
max_node_expanded_average: 35.3
