65 5
23 4
27 4
18 4
6 4
27 4
9 3
9 3
9 3
60 5
node_expanded_min: 6
max_node_expanded_min: 3
node_expanded_max: 65
max_node_expanded_max: 5
node_expanded_medium: 23
max_node_expanded_medium: 4
node_expanded_average: 25.3
max_node_expanded_average: 3.9
