24 19
38 30
29 24
35 28
34 24
46 33
16 14
14 12
23 18
64 34
node_expanded_min: 14
max_node_expanded_min: 12
node_expanded_max: 64
max_node_expanded_max: 34
node_expanded_medium: 34
max_node_expanded_medium: 24
node_expanded_average: 32.3
max_node_expanded_average: 23.6
