87 38
94 47
30 22
99 38
99 51
57 34
97 36
90 34
99 37
100 34
node_expanded_min: 30
max_node_expanded_min: 22
node_expanded_max: 100
max_node_expanded_max: 51
node_expanded_medium: 97
max_node_expanded_medium: 37
node_expanded_average: 85.2
max_node_expanded_average: 37.1
