1 1
9 2
17 3
18 3
68 5
1 1
52 4
9 3
5 2
40 4
node_expanded_min: 1
max_node_expanded_min: 1
node_expanded_max: 68
max_node_expanded_max: 5
node_expanded_medium: 17
max_node_expanded_medium: 3
node_expanded_average: 22
max_node_expanded_average: 2.8
