49 27
40 23
42 25
40 25
49 25
49 24
38 27
24 17
23 18
23 18
node_expanded_min: 23
max_node_expanded_min: 17
node_expanded_max: 49
max_node_expanded_max: 27
node_expanded_medium: 40
max_node_expanded_medium: 25
node_expanded_average: 37.7
max_node_expanded_average: 22.9
