1 1
4 2
8 3
12 3
47 5
1 1
30 4
3 3
2 2
17 4
node_expanded_min: 1
max_node_expanded_min: 1
node_expanded_max: 47
max_node_expanded_max: 5
node_expanded_medium: 8
max_node_expanded_medium: 3
node_expanded_average: 12.5
max_node_expanded_average: 2.8
