18 16
8 8
45 42
8 8
38 37
46 42
24 23
3 3
8 8
8 8
node_expanded_min: 3
max_node_expanded_min: 3
node_expanded_max: 46
max_node_expanded_max: 42
node_expanded_medium: 18
max_node_expanded_medium: 16
node_expanded_average: 20.6
max_node_expanded_average: 19.5
