137 5
47 4
53 4
45 4
26 4
53 4
22 3
32 3
21 3
191 5
node_expanded_min: 21
max_node_expanded_min: 3
node_expanded_max: 191
max_node_expanded_max: 5
node_expanded_medium: 47
max_node_expanded_medium: 4
node_expanded_average: 62.7
max_node_expanded_average: 3.9
