170 4
140 4
10 2
1607 6
184 4
48 3
477 5
337 5
690 5
2495 6
node_expanded_min: 10
max_node_expanded_min: 2
node_expanded_max: 2495
max_node_expanded_max: 6
node_expanded_medium: 337
max_node_expanded_medium: 5
node_expanded_average: 615.8
max_node_expanded_average: 4.4
