38 4
4 4
7 3
13 4
43 5
29 4
7 3
7 3
3 2
3 2
node_expanded_min: 3
max_node_expanded_min: 2
node_expanded_max: 43
max_node_expanded_max: 5
node_expanded_medium: 7
max_node_expanded_medium: 4
node_expanded_average: 15.4
max_node_expanded_average: 3.4
