658 649
33 33
360 355
1209 1165
814 801
1108 1075
717 708
376 372
299 299
394 389
node_expanded_min: 33
max_node_expanded_min: 33
node_expanded_max: 1209
max_node_expanded_max: 1165
node_expanded_medium: 658
max_node_expanded_medium: 649
node_expanded_average: 596.8
max_node_expanded_average: 584.6
