114 42
89 40
224 47
60 43
77 48
159 89
80 46
141 41
215 49
188 79
node_expanded_min: 60
max_node_expanded_min: 40
node_expanded_max: 224
max_node_expanded_max: 89
node_expanded_medium: 141
max_node_expanded_medium: 47
node_expanded_average: 134.7
max_node_expanded_average: 52.4
