20 12
23 12
24 15
22 15
22 11
12 8
21 12
25 12
22 15
23 15
node_expanded_min: 12
max_node_expanded_min: 8
node_expanded_max: 25
max_node_expanded_max: 15
node_expanded_medium: 22
max_node_expanded_medium: 12
node_expanded_average: 21.4
max_node_expanded_average: 12.7
