248 131
588 259
354 184
239 155
169 94
73 42
276 184
832 496
228 125
195 132
node_expanded_min: 73
max_node_expanded_min: 42
node_expanded_max: 832
max_node_expanded_max: 496
node_expanded_medium: 248
max_node_expanded_medium: 155
node_expanded_average: 320.2
max_node_expanded_average: 180.2
