95 60
30 20
152 56
51 40
40 31
88 63
91 49
81 46
182 82
113 76
node_expanded_min: 30
max_node_expanded_min: 20
node_expanded_max: 182
max_node_expanded_max: 82
node_expanded_medium: 91
max_node_expanded_medium: 56
node_expanded_average: 92.3
max_node_expanded_average: 52.3
