128 5
59 4
993 14
22 3
39 3
95 4
179 6
302 8
645 10
224 5
node_expanded_min: 22
max_node_expanded_min: 3
node_expanded_max: 993
max_node_expanded_max: 14
node_expanded_medium: 179
max_node_expanded_medium: 5
node_expanded_average: 268.6
max_node_expanded_average: 6.2
