2555 12
15631 28
12640 28
9612 21
1058 9
149 5
10913 37
21993 31
814 8
4005 15
node_expanded_min: 149
max_node_expanded_min: 5
node_expanded_max: 21993
max_node_expanded_max: 37
node_expanded_medium: 9612
max_node_expanded_medium: 21
node_expanded_average: 7937
max_node_expanded_average: 19.4
