207 109
198 137
350 184
383 185
404 323
92 65
338 158
296 240
296 152
230 106
node_expanded_min: 92
max_node_expanded_min: 65
node_expanded_max: 404
max_node_expanded_max: 323
node_expanded_medium: 296
max_node_expanded_medium: 158
node_expanded_average: 279.4
max_node_expanded_average: 165.9
