17 12
20 11
21 14
18 14
13 9
8 6
8 6
22 14
23 16
22 14
node_expanded_min: 8
max_node_expanded_min: 6
node_expanded_max: 23
max_node_expanded_max: 16
node_expanded_medium: 20
max_node_expanded_medium: 14
node_expanded_average: 17.2
max_node_expanded_average: 11.6
