183 60
441 104
319 82
398 78
529 82
175 71
617 128
495 91
390 89
256 74
node_expanded_min: 175
max_node_expanded_min: 60
node_expanded_max: 617
max_node_expanded_max: 128
node_expanded_medium: 398
max_node_expanded_medium: 82
node_expanded_average: 380.3
max_node_expanded_average: 85.9
