13 13
4 4
23 21
5 5
5 5
9 8
5 5
17 16
23 18
15 15
node_expanded_min: 4
max_node_expanded_min: 4
node_expanded_max: 23
max_node_expanded_max: 21
node_expanded_medium: 13
max_node_expanded_medium: 13
node_expanded_average: 11.9
max_node_expanded_average: 11
