153 151
224 205
47 47
74 73
63 63
40 40
204 190
222 206
161 160
67 67
node_expanded_min: 40
max_node_expanded_min: 40
node_expanded_max: 224
max_node_expanded_max: 206
node_expanded_medium: 153
max_node_expanded_medium: 151
node_expanded_average: 125.5
max_node_expanded_average: 120.2
