13 3
25 4
17 3
13 3
18 3
6 2
14 3
30 4
14 3
19 3
node_expanded_min: 6
max_node_expanded_min: 2
node_expanded_max: 30
max_node_expanded_max: 4
node_expanded_medium: 17
max_node_expanded_medium: 3
node_expanded_average: 16.9
max_node_expanded_average: 3.1
