556 162
824 115
584 91
964 113
1218 113
276 108
719 106
950 117
653 130
460 87
node_expanded_min: 276
max_node_expanded_min: 87
node_expanded_max: 1218
max_node_expanded_max: 162
node_expanded_medium: 719
max_node_expanded_medium: 113
node_expanded_average: 720.4
max_node_expanded_average: 114.2
